,Date,Open,High,Low,Close,Volume,Market Cap
0,"Aug 25, 2017",0.024674,0.025266,0.02425,0.024475999999999998,7,172717
1,"Aug 24, 2017",0.024029,0.024893000000000002,0.021708,0.024713,32,168204
2,"Aug 23, 2017",0.020553000000000002,0.02461,0.020483,0.024019,103,143870
3,"Aug 22, 2017",0.023205,0.025509999999999998,0.017832,0.020595,101,162437
4,"Aug 21, 2017",0.021299000000000002,0.025159,0.018722,0.023152000000000002,9,149090
5,"Aug 20, 2017",0.021761000000000003,0.021802000000000002,0.019622999999999998,0.02138,208,152324
6,"Aug 19, 2017",0.021283,0.025041,0.020538999999999998,0.021863,46,148978
7,"Aug 18, 2017",0.023538999999999997,0.032064999999999996,0.020590999999999998,0.021301,75,164772
8,"Aug 17, 2017",0.030721,0.037247,0.021498,0.023611,297,215044
9,"Aug 16, 2017",0.020669999999999997,0.030749000000000002,0.020077,0.030749000000000002,201,144688
10,"Aug 15, 2017",0.022371000000000002,0.022888,0.017381999999999998,0.020669,53,156595
11,"Aug 14, 2017",0.019089,0.022311,0.018985,0.022311,249,133619
12,"Aug 13, 2017",0.018178,0.022047,0.018178,0.019076,28,127248
13,"Aug 12, 2017",0.017157,0.020829,0.016969,0.018195,6,120096
14,"Aug 11, 2017",0.018733,0.022753,0.009161,0.017169999999999998,289,131131
15,"Aug 10, 2017",0.018418,0.019346000000000002,0.018283,0.018734,46,128924
16,"Aug 09, 2017",0.021159999999999998,0.022508,0.016272,0.018416,359,148120
17,"Aug 08, 2017",0.014244,0.022772999999999998,0.014127,0.021172999999999997,68,99710
18,"Aug 07, 2017",0.016906,0.02174,0.014072999999999999,0.014230000000000001,824,118340
19,"Aug 06, 2017",0.028687999999999998,0.029016000000000004,0.016618,0.016944,27,200819
20,"Aug 05, 2017",0.013656999999999999,0.038933999999999996,0.013286000000000001,0.028681,1261,95600
21,"Aug 04, 2017",0.013149000000000001,0.013905,0.012304,0.013669,1,92041
22,"Aug 03, 2017",0.012417000000000001,0.013415,0.011942,0.013149000000000001,10,86917
23,"Aug 02, 2017",0.010546999999999999,0.014606999999999998,0.010546999999999999,0.012395,5,73830
24,"Aug 01, 2017",0.01132,0.011953,0.010546999999999999,0.010546999999999999,10,79239
25,"Jul 31, 2017",0.008578,0.012656,0.008578,0.01132,10,60045
26,"Jul 30, 2017",0.01814,0.01814,0.008578,0.008578,0,126980
27,"Jul 29, 2017",0.013697999999999998,0.018255,0.01311,0.01814,110,95889
28,"Jul 28, 2017",0.014659,0.015368999999999999,0.012894999999999998,0.013749,38,102610
29,"Jul 27, 2017",0.018321,0.018786,0.010073,0.014615000000000001,33,128250
30,"Jul 26, 2017",0.012801,0.018521,0.012223999999999999,0.018269999999999998,54,89609
31,"Jul 25, 2017",0.012412000000000001,0.016493,0.010844,0.012795,50,86880
32,"Jul 24, 2017",0.010473,0.016546,0.010168,0.012412999999999999,39,73309
33,"Jul 23, 2017",0.015328999999999999,0.016511,0.00992,0.01047,18,107304
34,"Jul 22, 2017",0.013875,0.017776,0.01168,0.015343,7,97123
35,"Jul 21, 2017",0.016991,0.018093,0.013622,0.013872999999999998,77,118940
36,"Jul 20, 2017",0.01175,0.017922,0.01175,0.016866,87,82248
37,"Jul 19, 2017",0.012204000000000001,0.012924000000000001,0.011611,0.011784999999999999,172,85431
38,"Jul 18, 2017",0.011590000000000001,0.017657,0.011256,0.012185,394,81129
39,"Jul 17, 2017",0.013422,0.013655,0.009148,0.011558,335,93954
40,"Jul 16, 2017",0.010517,0.012944999999999998,0.010405,0.012584999999999999,46,73622
41,"Jul 15, 2017",0.011049,0.011666,0.010232,0.011056999999999999,679,77342
42,"Jul 14, 2017",0.01433,0.016436000000000003,0.010018,0.011175,744,100307
43,"Jul 13, 2017",0.017558,0.017832,0.014684000000000001,0.014908000000000001,213,122907
44,"Jul 12, 2017",0.015249,0.017543,0.014709,0.017537,190,106744
45,"Jul 11, 2017",0.017135,0.017343,0.014186,0.015335,174,119941
46,"Jul 10, 2017",0.01873,0.018824,0.014718,0.017171000000000002,162,131112
47,"Jul 09, 2017",0.01882,0.020861,0.016886,0.018626,47,131742
48,"Jul 08, 2017",0.017419999999999998,0.019738,0.015094,0.018747,203,121940
49,"Jul 07, 2017",0.019137,0.020467,0.017225999999999998,0.017397,210,133961
50,"Jul 06, 2017",0.023457,0.02348,0.019555,0.019711000000000003,298,164201
51,"Jul 05, 2017",0.013052000000000001,0.02358,0.012675,0.023435,821,91365
52,"Jul 04, 2017",0.024712,0.025074000000000003,0.012747,0.013047999999999999,870,172981
53,"Jul 03, 2017",0.022405,0.025292,0.019406,0.024802,387,156837
54,"Jul 02, 2017",0.019449,0.024241,0.019163,0.022488,106,136140
55,"Jul 01, 2017",0.019712,0.025624,0.019261,0.019451,83,137985
56,"Jun 30, 2017",0.023159,0.02645,0.019637,0.019714,321,162113
57,"Jun 29, 2017",0.022997999999999998,0.028362000000000002,0.020165,0.022518,478,160986
58,"Jun 28, 2017",0.029255,0.029255,0.023022,0.023022,282,204785
59,"Jun 27, 2017",0.026854000000000003,0.029187,0.024413,0.029187,354,187977
60,"Jun 26, 2017",0.033901,0.034429,0.026108,0.026249,475,237304
61,"Jun 25, 2017",0.030118000000000002,0.036787,0.029526999999999998,0.033964,620,210827
62,"Jun 24, 2017",0.03102,0.036802999999999995,0.029776,0.030064999999999998,1190,217138
63,"Jun 23, 2017",0.042899,0.10586500000000001,0.027202999999999998,0.029914,1054,300291
64,"Jun 22, 2017",0.0251,0.037459,0.023594999999999998,0.036655,441,175699
65,"Jun 21, 2017",0.03797,0.03797,0.024716,0.025294,1481,265790
66,"Jun 20, 2017",0.041537,0.041814,0.025230000000000002,0.037939999999999995,4420,290761
67,"Jun 19, 2017",0.02223,0.054051,0.018709,0.041548,3478,155608
68,"Jun 18, 2017",0.01871,0.022272,0.013238999999999999,0.022272,1146,130970
69,"Jun 17, 2017",0.010245,0.024980000000000002,0.010242,0.01871,1321,71718
70,"Jun 16, 2017",0.008915000000000001,0.018017,0.007859,0.010943000000000001,1198,58603
71,"Jun 15, 2017",0.008281,0.016187,0.003428,0.00889,843,54435
72,"Jun 14, 2017",0.009748999999999999,0.012347,0.00392,0.008282,169,64080
73,"Jun 13, 2017",0.013094,0.013588999999999999,0.009484999999999999,0.009752,184,86069
74,"Jun 12, 2017",0.014681,0.014788999999999998,0.009161,0.013008,315,96498
75,"Jun 11, 2017",0.013463999999999999,0.015898,0.004186,0.014788999999999998,531,88499
76,"Jun 10, 2017",0.014597,0.024452,0.014597,0.01548,416,95946
77,"Jun 09, 2017",0.020794,0.020993,0.014178999999999999,0.014588,333,136685
78,"Jun 08, 2017",0.015902,0.019579,0.013653,0.019579,266,104526
79,"Jun 07, 2017",0.0129,0.021168,0.012659,0.015822,462,84793
80,"Jun 06, 2017",0.019386,0.021557,0.012803,0.012897,230,127430
81,"Jun 05, 2017",0.017113999999999997,0.028076,0.017113999999999997,0.019334,1085,112495
82,"Jun 04, 2017",0.017713,0.017713,0.012581,0.017111,173,116432
83,"Jun 03, 2017",0.019774,0.019794,0.012334,0.017761000000000002,421,129981
84,"Jun 02, 2017",0.021343,0.022422,0.014477,0.019783000000000002,518,140289
85,"Jun 01, 2017",0.032018,0.032476,0.009608,0.021333,2235,210461
86,"May 31, 2017",0.025778,0.032137,0.022072,0.03199,2192,169441
87,"May 30, 2017",0.023997,0.027347000000000003,0.023427,0.025677,491,157737
88,"May 29, 2017",0.020869,0.033394,0.016087,0.023962999999999998,2007,137176
89,"May 28, 2017",0.020257,0.022024000000000002,0.018489,0.020911000000000003,53,133150
90,"May 27, 2017",0.02121,0.021417,0.016212999999999998,0.020136,428,139414
91,"May 26, 2017",0.022855,0.024661000000000002,0.017374,0.02114,297,150230
92,"May 25, 2017",0.014372999999999999,0.027592000000000002,0.014359,0.023025999999999998,2691,94476
93,"May 24, 2017",0.023094999999999997,0.029220999999999997,0.013441999999999999,0.013613,2477,151806
94,"May 23, 2017",0.01174,0.028730000000000002,0.01174,0.02305,5136,77167
95,"May 22, 2017",0.020413,0.022316,0.002343,0.011757,4229,134181
96,"May 21, 2017",0.018563,0.021599,0.018465000000000002,0.020345,5124,122017
97,"May 20, 2017",0.021547,0.021872,0.018458000000000002,0.018569,506,141630
98,"May 19, 2017",0.018868,0.021608000000000002,0.018868,0.02157,365,124023
99,"May 18, 2017",0.018139,0.019423,0.01811,0.018857,311,119231
100,"May 17, 2017",0.017648,0.019492,0.017462000000000002,0.018149000000000002,190,116001
101,"May 16, 2017",0.017023,0.019359,0.016513,0.017653,524,111896
102,"May 15, 2017",0.017741999999999997,0.023718,0.01671,0.017048,374,116624
103,"May 14, 2017",0.018189,0.018555000000000002,0.017411000000000003,0.017785,28,119559
104,"May 13, 2017",0.016314,0.018306,0.015541999999999999,0.018271000000000003,21,107237
105,"May 12, 2017",0.018399000000000002,0.018437000000000002,0.016036,0.016524,122,120937
106,"May 11, 2017",0.017594,0.020411000000000002,0.01683,0.018219,147,115646
107,"May 10, 2017",0.017601,0.019313,0.015621000000000001,0.017692,896,115693
108,"May 09, 2017",0.018945,0.019939,0.017243,0.017871,1030,124530
109,"May 08, 2017",0.017564,0.018935,0.016395,0.018935,1311,115453
110,"May 07, 2017",0.015872999999999998,0.018743,0.015756,0.017562,1454,104333
111,"May 06, 2017",0.020235,0.020391,0.015801,0.015865999999999998,1205,133008
112,"May 05, 2017",0.02017,0.024133,0.015688,0.020218,874,132579
113,"May 04, 2017",0.019543,0.025313,0.017404,0.020128,571,128462
114,"May 03, 2017",0.022534000000000002,0.023839,0.019426,0.019535,1319,148117
115,"May 02, 2017",0.023475,0.025152,0.014587000000000001,0.022519,1307,154308
116,"May 01, 2017",0.021788,0.025875,0.021788,0.023485,705,143220
117,"Apr 30, 2017",0.025802999999999996,0.025810000000000003,0.021136000000000002,0.021782,584,169607
118,"Apr 29, 2017",0.022403,0.025858,0.02135,0.025800999999999998,354,147261
119,"Apr 28, 2017",0.02115,0.023305000000000003,0.020915,0.02238,434,139021
120,"Apr 27, 2017",0.020638,0.024553,0.020628999999999998,0.02115,601,135659
121,"Apr 26, 2017",0.020128999999999998,0.022574,0.020128,0.020625,1132,132313
122,"Apr 25, 2017",0.02012,0.02229,0.019484,0.020121,1311,132250
123,"Apr 24, 2017",0.021773,0.024205,0.018968000000000002,0.020115,2397,143120
124,"Apr 23, 2017",0.018466999999999997,0.036646,0.018187000000000002,0.021730000000000003,2187,121384
125,"Apr 22, 2017",0.017240000000000002,0.019497999999999998,0.017206,0.018463,375,113323
126,"Apr 21, 2017",0.01838,0.018427000000000002,0.017138999999999998,0.017231,269,120814
127,"Apr 20, 2017",0.015877000000000002,0.018415,0.015842,0.018375,530,104364
128,"Apr 19, 2017",0.015758,0.017438,0.015688,0.015867,480,103578
129,"Apr 18, 2017",0.017429,0.018239,0.013312000000000001,0.015752000000000002,299,114564
130,"Apr 17, 2017",0.018577,0.018580000000000003,0.017062,0.017431,484,122110
131,"Apr 16, 2017",0.017003,0.018984,0.016706,0.018571999999999998,612,111762
