,Date,Open,High,Low,Close,Volume,Market Cap
0,"Aug 24, 2017",0.021502,0.022076,0.021329,0.022033,1,-
1,"Aug 23, 2017",0.021891,0.022021000000000002,0.021184,0.021493,1,-
2,"Aug 22, 2017",0.026566000000000003,0.026624000000000002,0.024055,0.026614999999999996,6,-
3,"Aug 21, 2017",0.020834000000000002,0.027035000000000003,0.020597999999999998,0.026505,64,-
4,"Aug 19, 2017",0.015078,0.015356999999999999,0.014556,0.015275,1,-
5,"Aug 18, 2017",0.015099000000000001,0.015121,0.015008,0.015091,1,-
6,"Aug 14, 2017",0.02555,0.027058999999999996,0.025039,0.026588,0,-
7,"Aug 13, 2017",0.014156,0.025934,0.014156,0.025534,0,-
8,"Aug 12, 2017",0.011134,0.014491,0.011018,0.014169,0,-
9,"Aug 11, 2017",0.010791,0.011293000000000001,0.010731000000000001,0.011142,8,-
10,"Aug 09, 2017",0.01641,0.016449000000000002,0.015641,0.015813999999999998,9,-
11,"Aug 08, 2017",0.017516999999999998,0.017549000000000002,0.016079,0.016421,10,-
12,"Aug 04, 2017",0.012681,0.013047999999999999,0.012594,0.013047999999999999,0,-
13,"Aug 03, 2017",0.017846,0.018102,0.012419,0.012684,1,-
14,"Aug 02, 2017",0.012364,0.018144999999999998,0.012204000000000001,0.017815,1,-
15,"Aug 01, 2017",0.019063,0.019374000000000002,0.012177,0.012366,0,-
16,"Jul 31, 2017",0.019052,0.019148,0.018886,0.019053999999999998,0,-
17,"Jul 30, 2017",0.012311,0.012334999999999999,0.011784999999999999,0.011987000000000001,0,-
18,"Jul 29, 2017",0.0126,0.012634000000000001,0.012093000000000001,0.012313,0,-
19,"Jul 28, 2017",0.01257,0.012699,0.012337,0.012648000000000001,1,-
20,"Jul 27, 2017",0.016916,0.017773,0.016850999999999998,0.017682,0,-
21,"Jul 26, 2017",0.016309,0.016978999999999998,0.016309,0.016868,1,-
22,"Jul 24, 2017",0.012597,0.01281,0.012415,0.012629999999999999,1,-
23,"Jul 23, 2017",0.019219,0.0194,0.012544,0.012612,1,-
24,"Jul 22, 2017",0.019255,0.019264,0.01867,0.019219,4,-
25,"Jul 21, 2017",0.011384,0.011422,0.010694,0.010981999999999999,1,-
26,"Jul 20, 2017",0.015313,0.015953,0.009346,0.0113,1,-
27,"Jul 19, 2017",0.011512999999999999,0.015837,0.009216,0.015359000000000001,2,-
