,Date,Open,High,Low,Close,Volume,Market Cap
0,"Aug 25, 2017",0.000478,0.000579,0.000475,0.000521,103,67006
1,"Aug 24, 2017",0.0007030000000000001,0.000715,0.000478,0.000478,255,98674
2,"Aug 23, 2017",0.000588,0.0007070000000000001,0.000535,0.0007030000000000001,103,82528
3,"Aug 22, 2017",0.000805,0.000805,0.00053,0.000589,31,112928
4,"Aug 21, 2017",0.000608,0.0008439999999999999,0.000594,0.0008029999999999999,251,85331
5,"Aug 20, 2017",0.000659,0.000739,0.000491,0.000611,52,92462
6,"Aug 19, 2017",0.000575,0.0007030000000000001,0.00040599999999999995,0.000662,195,80706
7,"Aug 18, 2017",0.0008150000000000001,0.0008529999999999999,0.000401,0.000576,5004,114373
8,"Aug 17, 2017",0.000878,0.000919,0.000601,0.0008179999999999999,199,123170
9,"Aug 16, 2017",0.000916,0.001035,0.0008539999999999999,0.0008789999999999999,166,128424
10,"Aug 15, 2017",0.000995,0.001106,0.000897,0.000915,223,139570
11,"Aug 14, 2017",0.0010630000000000001,0.001271,0.000877,0.000992,599,149106
12,"Aug 13, 2017",0.0017100000000000001,0.0017100000000000001,0.000973,0.001062,487,239814
13,"Aug 12, 2017",0.0034700000000000004,0.0034700000000000004,0.0008150000000000001,0.0017109999999999998,6515,486674
14,"Aug 11, 2017",0.0007099999999999999,0.005107,0.000523,0.003472,141867,99607
15,"Aug 10, 2017",0.000533,0.00072,0.000437,0.0007099999999999999,186,74793
16,"Aug 09, 2017",0.000936,0.001045,0.000365,0.000533,64,131230
17,"Aug 08, 2017",0.00047400000000000003,0.000953,0.00032599999999999996,0.0009369999999999999,85,66490
18,"Aug 07, 2017",0.000612,0.001583,0.00032,0.00047400000000000003,172,85797
19,"Aug 06, 2017",0.00061,0.000672,0.000234,0.0006129999999999999,799,85577
20,"Aug 05, 2017",0.000735,0.000741,0.000547,0.000611,34,103043
21,"Aug 04, 2017",0.00061,0.000736,0.000512,0.000735,78,85572
22,"Aug 03, 2017",0.0005480000000000001,0.000726,0.000546,0.000637,50,76798
23,"Aug 02, 2017",0.0006519999999999999,0.000685,0.000538,0.000546,167,91453
24,"Aug 01, 2017",0.0006259999999999999,0.000763,0.000576,0.0006519999999999999,70,87767
25,"Jul 31, 2017",0.001541,0.001582,0.000614,0.000625,32,216115
26,"Jul 30, 2017",0.000787,0.001602,0.00066,0.001533,58,110347
27,"Jul 29, 2017",0.0008609999999999999,0.000975,0.000711,0.000787,138,120827
28,"Jul 28, 2017",0.000898,0.0009029999999999999,0.000749,0.000865,99,125998
29,"Jul 27, 2017",0.000675,0.001058,0.000675,0.0008960000000000001,263,94719
30,"Jul 26, 2017",0.001074,0.0011,0.000567,0.0006730000000000001,1216,150699
31,"Jul 25, 2017",0.001269,0.001277,0.00098,0.001074,128,177956
32,"Jul 24, 2017",0.001265,0.001276,0.0009880000000000002,0.001269,108,177465
