,Date,Open,High,Low,Close,Volume,Market Cap
0,"Aug 25, 2017",0.00671,0.007095999999999999,0.006188,0.006188,15,76551
1,"Aug 24, 2017",0.006587000000000001,0.006769,0.006449,0.00672,6,75116
2,"Aug 23, 2017",0.006333,0.006745999999999999,0.006312,0.0065840000000000004,2,72184
3,"Aug 22, 2017",0.007154000000000001,0.007209999999999999,0.005765999999999999,0.006346,42,81486
4,"Aug 21, 2017",0.006775,0.00727,0.006179,0.007146,16,77127
5,"Aug 20, 2017",0.006923,0.006923,0.006305,0.006801000000000001,36,78767
6,"Aug 19, 2017",0.006861,0.00703,0.0065379999999999995,0.006954999999999999,127,78029
7,"Aug 18, 2017",0.007147,0.007315,0.006638,0.006867,30,81235
8,"Aug 17, 2017",0.007154000000000001,0.008471,0.006913,0.007169,25,81265
9,"Aug 16, 2017",0.00648,0.007162000000000001,0.006162,0.00716,4,73568
10,"Aug 15, 2017",0.008135,0.008323,0.006026,0.0064730000000000005,10,92307
11,"Aug 14, 2017",0.006174,0.008118,0.006051,0.008112999999999999,300,70021
12,"Aug 13, 2017",0.006188,0.006703,0.006016,0.00617,82,70142
13,"Aug 12, 2017",0.007629,0.008275,0.0060149999999999995,0.006194,2143,86427
14,"Aug 11, 2017",0.007276,0.007737999999999999,0.007006,0.007634999999999999,42,82382
15,"Aug 10, 2017",0.0068189999999999995,0.007316,0.006769,0.007277,145,77162
16,"Aug 09, 2017",0.006872,0.006887999999999999,0.006581999999999999,0.006818,43,77718
17,"Aug 08, 2017",0.007123,0.007273000000000001,0.0067,0.006876,163,80511
18,"Aug 07, 2017",0.0064719999999999995,0.007176,0.006416,0.007115000000000001,314,73119
19,"Aug 06, 2017",0.006585,0.007261,0.006411,0.006487000000000001,62,74349
20,"Aug 05, 2017",0.005738,0.008593,0.005733,0.0065840000000000004,103,64744
21,"Aug 04, 2017",0.005658,0.005790999999999999,0.005619,0.0057399999999999994,247,63805
22,"Aug 03, 2017",0.005435,0.005693999999999999,0.005432,0.005659,347,61261
23,"Aug 02, 2017",0.005732,0.005889,0.005315,0.005425,309,64567
24,"Aug 01, 2017",0.006297,0.006297,0.005604,0.005733,129,70897
25,"Jul 31, 2017",0.006605,0.007245000000000001,0.006117,0.006294,248,74318
26,"Jul 30, 2017",0.007881,0.007897,0.00614,0.0065980000000000006,64,88633
27,"Jul 29, 2017",0.007742,0.009545,0.006294,0.007883,246,87014
28,"Jul 28, 2017",0.005695,0.013775999999999998,0.005613,0.0077659999999999995,1471,63968
29,"Jul 27, 2017",0.0054020000000000006,0.005759,0.005339,0.005677000000000001,25,60641
30,"Jul 26, 2017",0.0054789999999999995,0.006308,0.005185,0.005386,86,61475
31,"Jul 25, 2017",0.005875,0.0065379999999999995,0.005318,0.005476,17,65879
32,"Jul 24, 2017",0.006829000000000001,0.00698,0.005856,0.005875,72,76531
33,"Jul 23, 2017",0.0060539999999999995,0.006957,0.005644,0.006837,198,67810
34,"Jul 22, 2017",0.006445,0.00672,0.005737,0.0060539999999999995,397,72152
35,"Jul 21, 2017",0.0070799999999999995,0.007103,0.005729,0.0064459999999999995,73,79213
36,"Jul 20, 2017",0.007442,0.008156,0.0050219999999999996,0.007028,4494,83224
37,"Jul 19, 2017",0.008029000000000001,0.009412,0.00698,0.007465,221,89729
38,"Jul 18, 2017",0.009409,0.010048999999999999,0.007527,0.009151000000000001,855,105094
